year,CTY_CODE,COUNTRY,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10,I_11,I_12,IYR,E_1,E_2,E_3,E_4,E_5,E_6,E_7,E_8,E_9,E_10,E_11,E_12,EYR
2004,4621,Russia,458.901805,653.456802,822.610468,954.757526,771.413253,1195.807841,1040.095183,995.226766,1030.17329,1226.155233,1601.876217,1140.849596,11891.32398,158.718398,200.599756,258.455811,243.691125,228.03527,237.293702,235.339071,233.347634,321.70019,285.362068,280.070322,278.383262,2960.996609
2005,4621,Russia,1119.995679,1176.634704,1382.059895,1754.682538,1168.268079,1266.874684,1313.227893,1102.852881,1272.792387,1337.793911,1035.916447,1375.574737,15306.67384,235.861602,300.418708,363.52007,338.266965,393.196432,305.915569,289.605465,349.907732,335.013278,356.360458,403.718757,290.485225,3962.270261
2006,4621,Russia,1303.973385,1326.241603,1307.369173,1659.619702,2383.838317,1804.432213,1826.332748,2412.482012,1902.066791,1383.133717,1061.351345,1457.456716,19828.29772,301.134766,343.121064,382.276969,468.687631,442.428057,314.959687,377.405081,378.494871,420.975162,406.835834,446.695925,417.31021,4700.325257
2007,4621,Russia,999.451038,1127.333031,1652.193774,1901.595741,1819.77158,1474.772146,1961.552105,1800.540766,1364.387865,1742.511381,1983.082937,1487.027606,19314.21997,383.216713,437.423714,558.005171,551.504228,616.890009,646.819323,537.353614,912.544858,600.40764,628.086314,839.334384,571.681699,7283.267667
2008,4621,Russia,1713.56661,1665.582179,1978.01995,2186.651859,2309.928727,3471.209037,3156.483964,2764.049099,2516.231022,2143.355031,1681.528369,1196.379608,26782.98546,560.210628,757.372171,811.421036,996.605831,787.147254,746.256049,814.877008,976.3067,851.377875,797.083163,677.707714,558.216335,9334.581764
2009,4621,Russia,1303.78561,983.847092,1374.302117,1525.53496,1803.510752,1626.233851,2146.375019,1400.216968,1763.867246,1328.48638,1519.777806,1423.712771,18199.65057,393.956274,340.55252,420.527128,313.813264,478.777996,555.781229,510.450995,431.3445,496.692498,554.17611,432.305555,403.703424,5332.081493
2010,4621,Russia,1698.915424,1235.777273,1785.729336,2169.511602,2492.458178,2475.361711,2666.871416,2404.651711,2319.353744,2136.776115,2334.31134,1971.387603,25691.10545,314.390047,368.394375,463.583346,446.693993,496.035449,474.915949,502.41072,556.23362,528.148017,585.403083,653.690623,603.766236,5993.665458
2011,4621,Russia,2597.753217,1568.917163,3036.795892,2857.051885,3524.768572,3140.142783,3034.61012,2860.465605,2903.104832,2983.932915,3235.41197,2876.068387,34619.02334,451.098697,581.896577,599.166523,818.921595,767.452908,602.760745,655.837281,743.642741,776.817599,778.034209,717.53932,791.68175,8284.849945
2012,4621,Russia,2545.082417,2308.151592,1851.439796,2361.28915,2566.596246,2905.853859,2635.684591,2150.760677,2611.567804,2879.207615,2284.173088,2281.041736,29380.84857,633.596582,942.757837,837.42318,1074.27173,814.633806,816.623168,876.412371,752.410589,759.86347,894.000454,1123.540297,1173.973167,10699.50665
2013,4621,Russia,2020.998057,2001.56263,2492.954238,2405.121656,2761.775084,2032.95669,0,0,0,0,0,0,13715.36836,741.590902,1008.176316,917.939644,1086.411795,779.672831,779.212804,0,0,0,0,0,0,5313.004292
2001,4622,Belarus,15.3,4.6,9.3,4.4,7.5,7.3,7.5,16.2,8.9,11.2,7.7,8.2,108.1,7.8,2,1.3,2,1.4,0.6,7.8,1.5,3,2.1,3.1,2.3,34.9
2002,4622,Belarus,10.4,3.4,8.9,5.3,13.9,8.7,17.8,14.5,9,7.9,15.4,10.3,125.5,1.5,1.5,1.1,1.6,1.4,1.2,2.4,0.9,1.3,0.6,2.5,2.8,18.8
2003,4622,Belarus,9.99169,16.511832,58.023694,15.853067,7.333062,6.254881,6.210091,29.802126,16.883105,14.977779,22.272182,11.209515,215.323024,2.217628,1.966074,1.833738,1.539385,1.842204,2.362554,8.064329,3.154257,2.282029,3.484964,2.753358,52.563717,84.064237
2004,4622,Belarus,17.671663,19.978792,60.679189,16.157758,42.378043,19.176256,32.168483,25.667792,7.324459,32.746452,44.425306,17.557744,335.931937,4.092553,1.374909,3.159367,4.208455,2.207368,1.542428,2.015681,2.859879,2.751569,2.639859,2.800574,2.912753,32.565395
2005,4622,Belarus,39.441049,22.99404,67.92144,14.229645,21.205769,36.1261,34.88789,9.562415,22.088943,29.011951,26.659948,21.032243,345.161433,2.264175,2.361541,2.522866,2.696202,2.508382,2.642285,2.880465,7.009465,1.939969,2.659276,2.709677,2.748456,34.942759
2006,4622,Belarus,42.497602,28.817995,17.105088,51.135479,47.232316,34.46602,75.540459,92.524992,24.689442,55.863464,19.727124,49.535767,539.135748,7.49669,2.50122,3.300164,6.209239,3.739318,7.033297,4.701445,11.97588,5.433347,4.76143,5.762152,11.59046,74.504642
2007,4622,Belarus,41.557785,54.450868,35.035446,90.766809,98.449818,130.277099,44.098124,72.95609,79.31049,183.404668,102.401972,100.354346,1033.063515,10.437647,14.256947,6.808406,10.189,3.388219,5.91426,6.459898,11.13847,11.717589,8.883843,6.373392,5.976441,101.544112
2008,4622,Belarus,72.548275,131.794924,56.312533,69.365956,44.024788,75.220239,164.964112,110.151311,198.449512,62.406027,41.95786,42.664152,1069.859689,8.772177,6.808427,10.65831,14.879625,12.196572,8.958934,9.163604,11.009065,9.186423,19.772862,9.394132,13.660133,134.460264
2009,4622,Belarus,35.09826,31.515281,73.858984,40.417668,71.989844,67.830561,75.655184,83.056469,43.144954,19.534981,27.01128,4.768952,573.882418,7.900085,11.899281,21.024397,18.217979,3.275424,4.714259,12.941687,23.298686,8.611739,12.559018,5.974678,6.830527,137.24776
2010,4622,Belarus,18.791976,16.219771,61.815545,6.511332,9.433258,4.525273,6.819296,13.5339,10.842767,3.500443,17.853204,4.685486,174.532251,6.58991,12.540686,11.70166,13.970564,8.273759,7.75807,7.85297,8.387722,10.9365,13.087464,14.188882,17.860676,133.148863
2011,4622,Belarus,20.555322,7.619891,5.921946,7.156173,89.755889,20.518775,34.788751,56.119757,8.616724,43.275973,36.595463,31.607222,362.531886,14.604725,18.140934,21.338387,33.176494,13.895258,5.196623,6.776036,8.054552,8.592873,6.872138,5.673074,14.041879,156.362973
2012,4622,Belarus,30.045384,3.86308,8.720075,5.674713,7.293282,21.415551,3.900394,4.453636,12.473055,39.314561,5.177349,11.103805,153.434885,6.033485,9.19553,7.97657,8.382024,5.925369,10.358408,6.019756,7.219374,7.487305,11.061346,12.030822,10.296534,101.986523
2013,4622,Belarus,5.648189,13.030809,7.881428,14.734549,6.966224,10.725184,0,0,0,0,0,0,58.986383,5.727279,7.610454,12.343888,7.754273,7.351997,11.09563,0,0,0,0,0,0,51.883521
2001,4623,Ukraine,60.3,43,73.5,55.4,53.4,36.7,53.1,67.7,115.1,41,37.4,37.2,673.8,20.9,21.4,24.2,13.4,16.5,14.3,11.5,22.1,13.4,15.7,15.4,11.3,200.1
2002,4623,Ukraine,21.8,31.8,12.6,20.4,28.5,56.7,40.5,50.8,35.3,18.9,18.5,26.6,362.4,11.2,12.8,17,32.4,11.9,11,38,13.1,16.4,60.9,16.1,14,254.8
2003,4623,Ukraine,39.974216,25.096404,26.274197,14.279485,14.946651,13.800143,17.266791,29.992923,31.58255,23.789521,14.882645,10.549722,262.435248,11.551208,12.646801,18.871956,19.838657,22.434531,15.272722,21.083702,18.672444,21.840875,26.720004,20.502141,21.123704,230.558745
2004,4623,Ukraine,30.135911,54.650444,31.40774,60.713021,95.333789,49.827047,87.123749,115.15374,54.062577,105.354354,52.043887,63.80337,799.609629,15.745862,24.919999,33.962146,27.822234,27.983849,39.063042,28.694826,43.142178,35.142832,44.490555,44.333248,34.100052,399.400823
2005,4623,Ukraine,62.31103,72.952711,107.176029,116.99166,64.406417,83.479273,100.333222,64.024077,139.594988,108.242911,92.93767,85.579247,1098.029235,39.991498,52.426276,44.17836,41.112952,36.331064,66.761661,42.094865,40.151604,41.7975,48.09238,34.145296,45.870852,532.954308
2006,4623,Ukraine,89.013311,122.252666,112.907553,128.582329,235.852196,145.17695,184.941354,115.70745,77.824687,174.371839,119.2407,134.115217,1639.986252,36.07279,74.892562,70.165336,83.028976,55.557611,56.309742,56.585837,66.0416,51.859897,72.647468,60.37227,72.711266,756.245355
2007,4623,Ukraine,103.763482,61.843359,95.078668,109.821273,58.139461,83.66389,143.232428,171.12761,103.831616,126.522061,83.598117,79.486543,1220.108508,71.800324,103.311356,141.208199,100.738791,102.072288,106.384703,102.729685,116.890452,105.570167,131.874278,129.577033,129.941883,1342.099159
2008,4623,Ukraine,114.760903,81.929165,148.268506,168.719743,102.555306,255.261721,312.636891,319.135684,207.04555,329.366934,154.530191,145.729047,2339.939641,134.891892,121.378046,144.381147,160.678693,177.598471,159.250151,153.334654,202.152562,211.791617,181.018424,128.968551,92.593124,1868.037332
2009,4623,Ukraine,90.813895,82.628848,15.168864,36.02503,32.771624,15.054207,33.397931,30.113021,31.297189,53.036696,37.889633,36.572768,494.769706,69.283745,49.836422,97.306671,37.121648,75.443665,47.932402,133.958342,63.766987,119.518799,58.322163,63.961812,70.407141,886.859797
2010,4623,Ukraine,53.320707,34.499013,68.628106,119.220588,164.096365,46.503471,156.48824,76.76707,81.442477,111.113056,81.569459,84.009138,1077.65769,89.227286,137.911163,94.079209,114.938721,117.87517,110.328135,135.827697,84.835142,103.891002,106.012644,128.828196,125.061796,1348.816161
2011,4623,Ukraine,77.993079,113.959721,112.641955,116.167705,200.784676,144.138885,117.962491,126.428772,145.499667,87.686076,95.659997,118.140491,1457.063515,133.436051,148.885922,192.150535,134.911613,153.096118,197.081564,169.747951,189.455112,233.082876,175.714151,186.090653,223.761674,2137.41422
2012,4623,Ukraine,149.197856,51.938532,82.981382,57.377449,112.627204,130.467437,132.568379,128.577258,200.532577,93.003851,81.612397,128.853671,1349.737993,154.544511,215.730666,252.562872,179.889932,169.485286,158.501072,130.669479,124.725254,98.579869,95.531577,144.108803,212.614071,1936.943392
2013,4623,Ukraine,111.526652,49.653385,110.664002,113.199455,90.159953,126.09263,0,0,0,0,0,0,601.296077,202.814738,133.712593,114.788628,140.640392,119.682099,195.959086,0,0,0,0,0,0,907.597536
2001,4631,Armenia,3.5,3.9,2.8,2.2,2.1,1.4,2.7,3.2,2.7,3.2,2.4,2.7,32.8,2.3,2.3,2.2,5.7,7.4,3.9,2.8,2.9,8.2,4.8,2.6,4.8,49.9
2002,4631,Armenia,4.7,2.1,1.1,2.3,2.4,1.6,2.2,2.4,3.3,3.4,2.6,2.6,30.7,2.8,1.9,2,3.4,6.3,2,7.3,4.3,72.1,2.4,1.9,5.4,111.8
2003,4631,Armenia,1.306405,1.854353,2.086185,1.377908,2.621519,1.736202,3.376328,3.706921,5.231482,4.997832,4.929746,4.33512,37.560001,5.610673,3.229033,4.773839,2.189009,5.603843,4.552023,51.781975,4.515995,5.227553,3.874849,5.493443,5.932056,102.784291
2004,4631,Armenia,2.636492,2.656066,3.027071,4.932681,2.664797,3.66821,3.597952,3.924352,6.129624,5.103905,4.886323,2.873827,46.1013,5.333964,8.832186,6.636486,14.416907,5.825105,8.395032,6.505407,6.117347,12.093364,5.577408,3.991688,6.930372,90.655266
2005,4631,Armenia,1.483484,2.290465,3.456857,2.545883,5.899192,3.192791,3.693992,5.337923,4.606637,5.377234,5.363682,2.943285,46.191425,3.032986,6.920324,5.033442,8.377959,3.958637,3.8853,5.603758,6.784965,7.976814,5.974063,5.139092,2.795878,65.483218
2006,4631,Armenia,2.750472,3.497659,2.855831,4.219545,3.406795,2.537988,4.245692,3.947105,4.535505,5.290796,4.195006,5.005716,46.48811,4.569888,3.53008,4.917567,5.379614,8.046579,7.768908,5.33926,10.042045,5.053863,10.963229,5.249862,9.507273,80.368168
2007,4631,Armenia,1.894078,3.513797,2.351175,2.22674,2.512632,2.584562,2.374656,2.245651,2.455613,4.405247,2.536444,3.959694,33.060289,4.58203,3.288706,16.608584,6.291019,18.401227,3.958935,5.626895,5.445541,10.988221,10.691831,11.300703,13.425418,110.60911
2008,4631,Armenia,5.782017,1.912228,3.543619,1.514832,1.291848,2.323588,4.372279,4.8419,5.368997,3.694481,3.338249,4.692214,42.676252,7.363859,10.460264,13.299598,11.121952,17.589846,11.480912,12.622046,20.871573,13.799013,9.957618,12.424898,10.426842,151.418421
2009,4631,Armenia,2.890835,4.279104,4.656696,5.12242,5.993914,7.117557,9.467237,7.997106,8.088623,7.147942,7.058095,7.770827,77.590356,6.799919,6.686787,10.738907,2.401836,5.841849,3.830949,6.537605,5.843365,5.615569,2.883422,9.70467,10.20969,77.094568
2010,4631,Armenia,5.546546,2.890171,6.638542,7.505358,4.909447,5.323006,10.166502,8.273939,6.092362,5.957717,4.306325,7.867106,75.477021,12.199298,3.927847,18.307113,26.234005,7.920441,6.941938,3.573601,4.568326,8.368271,5.315652,6.015751,10.078375,113.450618
2011,4631,Armenia,11.329294,3.663429,7.080139,10.682029,8.574319,7.436974,5.684581,10.482523,9.748762,2.819708,9.441742,5.635496,92.578996,6.422291,2.922634,7.404147,6.703888,10.190741,8.147392,6.511271,10.987805,10.235243,7.521714,5.395901,11.852473,94.2955
2012,4631,Armenia,10.508106,3.059209,7.409478,4.101245,6.037454,8.725397,7.764477,10.033307,6.421157,8.894719,7.611262,8.061706,88.627517,5.289186,5.430697,4.397381,6.569382,3.294964,6.396332,4.020329,4.616887,12.072824,3.642657,3.915494,4.45269,64.098823
2013,4631,Armenia,9.691725,6.44305,8.944848,9.039786,9.241218,7.133938,0,0,0,0,0,0,50.494565,5.265651,13.485813,9.784198,9.742928,5.469507,4.810377,0,0,0,0,0,0,48.558474
2001,4632,Azerbai_1,3,8.5,0.9,0.7,0.8,1.6,1.1,1.2,0.7,0.7,0.8,0.6,20.6,4.1,3.4,2.3,3.6,6.1,7.4,6,7.2,7,6.9,3,7.3,64.3
2002,4632,Azerbai_1,0.7,0.3,1,0.4,1.1,26,1.4,0.4,1.2,0.7,0.8,0.4,34.4,3.2,2.6,3.3,3.9,4.2,5.9,7,9.5,6.1,4.8,5.6,13.5,69.6
2003,4632,Azerbai_1,0.177077,1.493711,0.741455,1.815422,0.157721,0.280425,1.625468,0.099406,2.228962,0.154517,0.306519,0.397529,9.478212,4.245471,7.391749,6.588786,14.976806,8.910893,6.344453,10.481662,10.544606,9.606434,14.974862,9.249622,16.466435,119.781779
2004,4632,Azerbai_1,1.69342,2.077234,0.260427,2.871577,0.268547,0.164876,1.761719,8.070782,2.571066,3.908493,4.52588,9.895845,38.069866,13.458343,13.368767,12.356563,7.921359,9.316334,8.306245,16.172754,9.870586,11.007376,17.710762,28.777638,10.525297,158.792024
2005,4632,Azerbai_1,0.595867,0.705842,0.71977,0.187319,1.809994,11.218192,0.320181,6.174715,16.520578,3.080542,3.154901,0.873324,45.361225,10.779753,12.654761,8.926866,7.442244,10.915954,13.36165,8.891043,9.262545,11.632409,16.476327,10.925791,11.193455,132.462798
2006,4632,Azerbai_1,1.989584,0.510254,0.398651,0.183574,0.265266,63.618361,37.630426,20.950456,174.448722,125.585977,143.514068,147.050514,716.145853,17.495283,11.768858,15.507258,24.430961,18.796748,9.70667,18.626076,23.368645,14.014603,45.149861,18.690527,13.53886,231.09435
2007,4632,Azerbai_1,151.110582,1.522048,1.74047,69.618113,137.680812,171.09389,127.193125,102.613452,174.061243,226.575699,341.729137,382.419916,1887.358487,10.006178,11.873908,14.846535,11.17611,11.592865,13.350608,15.490821,14.004343,19.745104,18.144383,18.540134,18.836695,177.607684
2008,4632,Azerbai_1,303.207463,225.382254,346.188605,208.224417,1.608336,725.072421,687.654474,786.575568,118.938719,597.820881,79.090843,281.143698,4360.907679,18.228328,14.010163,14.128875,24.147017,12.96405,18.990992,14.996959,18.733268,17.190193,20.325682,13.640033,51.745096,239.100656
2009,4632,Azerbai_1,42.844144,89.056827,95.673024,211.566362,37.480912,158.030247,253.694642,64.120643,219.876827,290.085272,215.880231,294.32733,1972.636461,13.573212,23.257991,19.30764,10.987949,24.671484,12.665818,15.092693,9.930256,9.203041,17.754521,11.504081,17.287926,185.236612
2010,4632,Azerbai_1,148.758555,41.131472,118.443372,222.812327,88.494001,212.617181,354.623384,319.187302,126.324107,166.759952,35.409059,153.987032,1988.547744,8.747805,11.14255,15.187149,14.468769,18.079469,11.021001,23.457478,13.715801,57.8772,19.392399,44.154423,15.272838,252.516882
2011,4632,Azerbai_1,288.205085,0.32756,56.210209,302.707896,378.884772,194.550599,247.236157,0.401651,246.359959,126.040791,238.85587,344.736448,2424.516997,10.892445,31.143794,19.674442,25.915424,9.892169,89.591194,22.711761,18.969,63.707811,14.519544,13.446844,16.09914,336.563568
2012,4632,Azerbai_1,110.485768,117.839399,262.406948,36.830197,133.523401,0.441492,71.526796,240.084254,5.368981,20.591029,0.462354,95.358656,1094.919275,20.013587,47.959492,23.261207,26.675059,25.460738,26.784547,113.265022,57.427943,80.718781,19.863572,19.264647,31.887837,492.582432
2013,4632,Azerbai_1,95.22016,120.683885,0.22907,10.418996,6.060307,190.267568,0,0,0,0,0,0,422.879986,22.838558,22.032516,51.959517,31.907903,33.068696,18.742214,0,0,0,0,0,0,180.549404
2001,4633,Georgia,0.3,0.3,0.6,0.5,9.8,5.7,0.5,0.6,0.5,2.7,0.5,8.7,30.7,10.4,19.4,8.7,4.8,12.3,18,5,6.8,5.6,6.4,5.3,3.3,106
2002,4633,Georgia,0.7,0.4,3.1,0.3,0.6,0.4,0.5,4.2,0.3,3.2,2.8,0.8,17.3,7.8,6.4,9.5,5.9,15.2,8,6.6,13.1,6.4,4.6,6.5,9,99
2003,4633,Georgia,0.290656,1.335984,10.474407,0.579025,2.429633,20.079936,2.340023,0.858898,3.382379,2.850734,8.470529,0.875794,53.967998,6.356566,7.401245,7.752194,6.78097,9.631165,7.100582,4.40759,9.479952,14.724777,12.915739,26.352505,18.131995,131.03528
2004,4633,Georgia,2.440852,1.122769,8.181214,7.482311,4.371288,25.683016,1.40446,8.792526,8.219901,1.468297,1.425328,7.097087,77.689049,17.28111,17.025634,26.042602,15.61139,16.176008,11.418904,40.845147,11.248332,15.208342,20.064029,8.193036,27.938995,227.053529
2005,4633,Georgia,0.697086,0.60849,21.619281,30.309175,15.28308,40.92356,19.502849,0.591681,1.395437,13.157932,39.415462,10.880256,194.384289,16.858793,9.935887,15.183753,13.194867,13.914669,19.728352,14.282012,25.064006,27.556343,22.108173,22.570764,13.489207,213.886826
2006,4633,Georgia,5.108866,11.317398,7.089538,7.453718,21.176423,1.669213,5.734678,9.455893,9.370715,1.468488,20.821375,4.645219,105.311524,13.480375,14.829964,17.188179,26.260424,11.416443,21.35693,16.797051,17.286627,14.890859,24.519459,24.231966,61.272921,263.531198
2007,4633,Georgia,0.646077,5.974684,0.789945,8.931172,19.473305,9.500192,19.912548,33.443709,30.145324,3.232084,47.408199,32.128013,211.585252,23.376739,29.790136,21.289977,18.760846,34.163121,62.902293,20.834695,19.78971,22.114498,21.187768,57.456017,32.570856,364.236656
2008,4633,Georgia,24.501812,11.170352,1.095326,30.210076,51.996772,5.792279,18.100973,4.275516,8.052161,21.222944,21.721524,9.630337,207.770072,43.647751,40.88315,46.611322,47.022747,40.783,57.012486,67.361514,52.17917,32.25822,50.242826,51.262475,57.19946,586.464121
2009,4633,Georgia,4.273423,4.703973,1.017048,1.682622,1.733186,2.340962,8.903426,3.649527,1.797115,3.040014,34.766584,1.721745,69.629625,36.17498,20.969882,31.945761,54.988408,24.364846,27.833279,19.864571,24.817579,30.36336,34.310439,28.574553,29.565594,363.773252
2010,4633,Georgia,8.224947,13.022503,13.236582,3.5063,12.676454,20.722775,24.854964,39.090702,7.954417,36.235546,14.573909,3.665341,197.76444,22.957141,15.650079,33.803411,23.620899,34.774358,29.466271,13.392711,17.042167,32.122427,22.646131,30.069372,25.332803,300.87777
2011,4633,Georgia,40.460048,12.597255,14.231229,21.753302,16.151869,14.706904,9.313246,10.826812,18.866822,14.491238,1.881366,0.770874,176.050965,36.43131,87.82729,28.760396,68.225149,39.890962,43.351604,49.397364,64.639718,39.591664,38.637416,41.15895,41.374024,579.285847
2012,4633,Georgia,9.864327,14.048957,3.338404,23.34886,19.544766,39.772019,11.261756,24.988553,30.737571,26.444667,13.020399,9.829667,226.199946,50.337681,42.507971,55.364753,34.61965,39.162977,34.261682,44.753232,49.198282,44.425349,32.662307,44.484001,68.834474,540.612359
2013,4633,Georgia,26.039182,40.31054,4.883476,19.016521,1.605113,19.988931,0,0,0,0,0,0,111.843763,49.169738,56.868917,53.591597,47.324651,53.771373,38.293125,0,0,0,0,0,0,299.019401
2001,4634,Kazakhstan,64.4,32.8,37.2,23.1,34,39.4,20,18.5,23.2,20.5,12.1,26.8,352,9,16,9,14.1,13.5,7.1,20.5,16.9,12.1,12.6,15.8,13.7,160.3
